Year,Month,DepartmentID,Account,BudgetAmount
2023,11,7,Net Earned Premium,142815
2023,11,7,Reinsurance Recoveries,108475
2023,11,7,Investment Income,184845
2023,11,7,Commission Income,324186
2023,11,7,Claims Paid,54476
2023,11,7,Claims Incurred,228177
2023,11,7,Loss Adjustment Expenses,295696
2023,11,7,Staff Costs,201314
2023,11,7,IT Expenses,165020
2023,11,7,Marketing,212383
2023,11,7,Office Costs,74093
2023,11,7,Depreciation,74123
2023,11,7,Professional Services,21535
2023,11,8,Gross Written Premium,333634
2023,11,8,Net Earned Premium,51562
2023,11,8,Reinsurance Recoveries,386186
2023,11,8,Investment Income,261323
2023,11,8,Commission Income,356224
2023,11,8,Claims Paid,263916
2023,11,8,Claims Incurred,194607
2023,11,8,Loss Adjustment Expenses,235063
2023,11,8,Staff Costs,46269
2023,11,8,IT Expenses,85674
2023,11,8,Marketing,309606
2023,11,8,Office Costs,290291
2023,11,8,Depreciation,82095
2023,11,8,Professional Services,249172
2023,11,9,Gross Written Premium,205003
2023,11,9,Net Earned Premium,95925
2023,11,9,Reinsurance Recoveries,71381
2023,11,9,Investment Income,104468
2023,11,9,Commission Income,247330
2023,11,9,Claims Paid,330893
2023,11,9,Claims Incurred,18731
2023,11,9,Loss Adjustment Expenses,391791
2023,11,9,Staff Costs,56024
2023,11,9,IT Expenses,121712
2023,11,9,Marketing,106121
2023,11,9,Office Costs,270976
2023,11,9,Depreciation,37332
2023,11,9,Professional Services,17467
2023,11,10,Gross Written Premium,46025
2023,11,10,Net Earned Premium,149179
2023,11,10,Reinsurance Recoveries,82994
2023,11,10,Investment Income,99202
2023,11,10,Commission Income,48481
2023,11,10,Claims Paid,80118
2023,11,10,Claims Incurred,391154
2023,11,10,Loss Adjustment Expenses,128714
2023,11,10,Staff Costs,229699
2023,11,10,IT Expenses,165185
2023,11,10,Marketing,89363
2023,11,10,Office Costs,390751
2023,11,10,Depreciation,330188
2023,11,10,Professional Services,216027
2023,12,1,Gross Written Premium,278958
2023,12,1,Net Earned Premium,366484
2023,12,1,Reinsurance Recoveries,277168
2023,12,1,Investment Income,199360
2023,12,1,Commission Income,376380
2023,12,1,Claims Paid,62836
2023,12,1,Claims Incurred,274579
2023,12,1,Loss Adjustment Expenses,260095
2023,12,1,Staff Costs,337745
2023,12,1,IT Expenses,266176
2023,12,1,Marketing,388015
2023,12,1,Office Costs,254717
2023,12,1,Depreciation,139479
2023,12,1,Professional Services,366087
2023,12,2,Gross Written Premium,37940
2023,12,2,Net Earned Premium,10666
2023,12,2,Reinsurance Recoveries,304266
2023,12,2,Investment Income,385791
2023,12,2,Commission Income,161164
2023,12,2,Claims Paid,396897
2023,12,2,Claims Incurred,390546
2023,12,2,Loss Adjustment Expenses,211717
2023,12,2,Staff Costs,368334
2023,12,2,IT Expenses,367612
2023,12,2,Marketing,396351
2023,12,2,Office Costs,31505
2023,12,2,Depreciation,41713
2023,12,2,Professional Services,310313
2023,12,3,Gross Written Premium,209354
2023,12,3,Net Earned Premium,82511
2023,12,3,Reinsurance Recoveries,307666
2023,12,3,Investment Income,217204
2023,12,3,Commission Income,255694
2023,12,3,Claims Paid,254836
2023,12,3,Claims Incurred,239561
2023,12,3,Loss Adjustment Expenses,366541
2023,12,3,Staff Costs,8880
2023,12,3,IT Expenses,48539
2023,12,3,Marketing,245056
2023,12,3,Office Costs,224057
2023,12,3,Depreciation,19799
2023,12,3,Professional Services,109843
2023,12,4,Gross Written Premium,53784
2023,12,4,Net Earned Premium,118034
2023,12,4,Reinsurance Recoveries,205598
2023,12,4,Investment Income,59362
2023,12,4,Commission Income,58997
2023,12,4,Claims Paid,186413
2023,12,4,Claims Incurred,369543
2023,12,4,Loss Adjustment Expenses,281693
2023,12,4,Staff Costs,324064
2023,12,4,IT Expenses,221398
2023,12,4,Marketing,265464
2023,12,4,Office Costs,162255
2023,12,4,Depreciation,361004
2023,12,4,Professional Services,29624
2023,12,5,Gross Written Premium,198587
2023,12,5,Net Earned Premium,239784
2023,12,5,Reinsurance Recoveries,51705
2023,12,5,Investment Income,94326
2023,12,5,Commission Income,327534
2023,12,5,Claims Paid,73369
2023,12,5,Claims Incurred,206893
2023,12,5,Loss Adjustment Expenses,276733
2023,12,5,Staff Costs,118012
2023,12,5,IT Expenses,340325
2023,12,5,Marketing,180858
2023,12,5,Office Costs,230758
2023,12,5,Depreciation,128711
2023,12,5,Professional Services,81425
2023,12,6,Gross Written Premium,20994
2023,12,6,Net Earned Premium,116915
2023,12,6,Reinsurance Recoveries,390105
2023,12,6,Investment Income,109672
2023,12,6,Commission Income,293783
2023,12,6,Claims Paid,284349
2023,12,6,Claims Incurred,323821
2023,12,6,Loss Adjustment Expenses,37930
2023,12,6,Staff Costs,78313
2023,12,6,IT Expenses,229923
2023,12,6,Marketing,118153
2023,12,6,Office Costs,285460
2023,12,6,Depreciation,237911
2023,12,6,Professional Services,101058
2023,12,7,Gross Written Premium,92876
2023,12,7,Net Earned Premium,90366
2023,12,7,Reinsurance Recoveries,18403
2023,12,7,Investment Income,347196
2023,12,7,Commission Income,253550
2023,12,7,Claims Paid,266420
2023,12,7,Claims Incurred,340639
2023,12,7,Loss Adjustment Expenses,168004
2023,12,7,Staff Costs,363234
2023,12,7,IT Expenses,303845
2023,12,7,Marketing,257396
2023,12,7,Office Costs,62241
2023,12,7,Depreciation,146439
2023,12,7,Professional Services,70030
2023,12,8,Gross Written Premium,182577
2023,12,8,Net Earned Premium,169404
2023,12,8,Reinsurance Recoveries,212397
2023,12,8,Investment Income,110185
2023,12,8,Commission Income,41404
2023,12,8,Claims Paid,60182
2023,12,8,Claims Incurred,300135
2023,12,8,Loss Adjustment Expenses,109601
2023,12,8,Staff Costs,183735
2023,12,8,IT Expenses,333030
2023,12,8,Marketing,127002
2023,12,8,Office Costs,350992
2023,12,8,Depreciation,324836
2023,12,8,Professional Services,230461
2023,12,9,Gross Written Premium,304644
2023,12,9,Net Earned Premium,300929
2023,12,9,Reinsurance Recoveries,89146
2023,12,9,Investment Income,52997
2023,12,9,Commission Income,12170
2023,12,9,Claims Paid,149375
2023,12,9,Claims Incurred,338887
2023,12,9,Loss Adjustment Expenses,40187
2023,12,9,Staff Costs,201106
2023,12,9,IT Expenses,137965
2023,12,9,Marketing,149825
2023,12,9,Office Costs,43090
2023,12,9,Depreciation,326556
2023,12,9,Professional Services,258478
2023,12,10,Gross Written Premium,323174
2023,12,10,Net Earned Premium,22509
2023,12,10,Reinsurance Recoveries,73653
2023,12,10,Investment Income,173001
2023,12,10,Commission Income,396770
2023,12,10,Claims Paid,271186
2023,12,10,Claims Incurred,198646
2023,12,10,Loss Adjustment Expenses,304345
2023,12,10,Staff Costs,228354
2023,12,10,IT Expenses,19016
2023,12,10,Marketing,292166
2023,12,10,Office Costs,237034
2023,12,10,Depreciation,32938
2023,12,10,Professional Services,179750
2024,1,1,Gross Written Premium,385315
2024,1,1,Net Earned Premium,265710
2024,1,1,Reinsurance Recoveries,237320
2024,1,1,Investment Income,328864
2024,1,1,Commission Income,372658
2024,1,1,Claims Paid,192877
2024,1,1,Claims Incurred,138058
2024,1,1,Loss Adjustment Expenses,81478
2024,1,1,Staff Costs,132101
2024,1,1,IT Expenses,361843
2024,1,1,Marketing,196996
2024,1,1,Office Costs,366417
2024,1,1,Depreciation,210380
2024,1,1,Professional Services,237200
2024,1,2,Gross Written Premium,68745
2024,1,2,Net Earned Premium,137283
2024,1,2,Reinsurance Recoveries,398445
2024,1,2,Investment Income,386116
2024,1,2,Commission Income,106489
2024,1,2,Claims Paid,36819
2024,1,2,Claims Incurred,52779
2024,1,2,Loss Adjustment Expenses,218493
2024,1,2,Staff Costs,359388
2024,1,2,IT Expenses,70584
2024,1,2,Marketing,151245
2024,1,2,Office Costs,253815
2024,1,2,Depreciation,325176
2024,1,2,Professional Services,382218
2024,1,3,Gross Written Premium,366417
2024,1,3,Net Earned Premium,295180
2024,1,3,Reinsurance Recoveries,259957
2024,1,3,Investment Income,76356
2024,1,3,Commission Income,150364
2024,1,3,Claims Paid,8052
2024,1,3,Claims Incurred,311521
2024,1,3,Loss Adjustment Expenses,203910
2024,1,3,Staff Costs,334963
2024,1,3,IT Expenses,380833
2024,1,3,Marketing,151692
2024,1,3,Office Costs,35461
2024,1,3,Depreciation,287894
2024,1,3,Professional Services,14472
2024,1,4,Gross Written Premium,336407
2024,1,4,Net Earned Premium,117036
2024,1,4,Reinsurance Recoveries,193674
2024,1,4,Investment Income,292667
2024,1,4,Commission Income,166838
2024,1,4,Claims Paid,370406
2024,1,4,Claims Incurred,71060
2024,1,4,Loss Adjustment Expenses,276223
2024,1,4,Staff Costs,144471
2024,1,4,IT Expenses,327870
2024,1,4,Marketing,360050
2024,1,4,Office Costs,283676
2024,1,4,Depreciation,389833
2024,1,4,Professional Services,48162
2024,1,5,Gross Written Premium,278497
2024,1,5,Net Earned Premium,117313
2024,1,5,Reinsurance Recoveries,33477
2024,1,5,Investment Income,160642
2024,1,5,Commission Income,91373
2024,1,5,Claims Paid,174176
2024,1,5,Claims Incurred,199442
2024,1,5,Loss Adjustment Expenses,9551
2024,1,5,Staff Costs,73359
2024,1,5,IT Expenses,148988
2024,1,5,Marketing,131150
2024,1,5,Office Costs,177517
2024,1,5,Depreciation,314780
2024,1,5,Professional Services,296829
2024,1,6,Gross Written Premium,318278
2024,1,6,Net Earned Premium,356060
2024,1,6,Reinsurance Recoveries,112967
2024,1,6,Investment Income,99455
2024,1,6,Commission Income,263835
2024,1,6,Claims Paid,180405
2024,1,6,Claims Incurred,244646
2024,1,6,Loss Adjustment Expenses,194937
2024,1,6,Staff Costs,316900
2024,1,6,IT Expenses,390007
2024,1,6,Marketing,66192
2024,1,6,Office Costs,196758
2024,1,6,Depreciation,315877
2024,1,6,Professional Services,240161
2024,1,7,Gross Written Premium,293137
2024,1,7,Net Earned Premium,166564
2024,1,7,Reinsurance Recoveries,157053
2024,1,7,Investment Income,291287
2024,1,7,Commission Income,196349
2024,1,7,Claims Paid,112044
2024,1,7,Claims Incurred,186062
2024,1,7,Loss Adjustment Expenses,133406
2024,1,7,Staff Costs,74351
2024,1,7,IT Expenses,186071
2024,1,7,Marketing,239085
2024,1,7,Office Costs,238883
2024,1,7,Depreciation,75309
2024,1,7,Professional Services,166805
2024,1,8,Gross Written Premium,124156
2024,1,8,Net Earned Premium,343144
2024,1,8,Reinsurance Recoveries,26576
2024,1,8,Investment Income,8320
2024,1,8,Commission Income,146822
2024,1,8,Claims Paid,108002
2024,1,8,Claims Incurred,189535
2024,1,8,Loss Adjustment Expenses,31572
2024,1,8,Staff Costs,285092
2024,1,8,IT Expenses,121528
2024,1,8,Marketing,174898
2024,1,8,Office Costs,94051
2024,1,8,Depreciation,295011
2024,1,8,Professional Services,196303
2024,1,9,Gross Written Premium,227428
2024,1,9,Net Earned Premium,262412
2024,1,9,Reinsurance Recoveries,208305
2024,1,9,Investment Income,311822
2024,1,9,Commission Income,374705
2024,1,9,Claims Paid,280107
2024,1,9,Claims Incurred,54434
2024,1,9,Loss Adjustment Expenses,71617
2024,1,9,Staff Costs,122569
2024,1,9,IT Expenses,212384
2024,1,9,Marketing,364496
2024,1,9,Office Costs,346876
2024,1,9,Depreciation,374792
2024,1,9,Professional Services,86494
2024,1,10,Gross Written Premium,224977
2024,1,10,Net Earned Premium,82225
2024,1,10,Reinsurance Recoveries,87867
2024,1,10,Investment Income,173600
2024,1,10,Commission Income,260669
2024,1,10,Claims Paid,346116
2024,1,10,Claims Incurred,363405
2024,1,10,Loss Adjustment Expenses,95748
2024,1,10,Staff Costs,259265
2024,1,10,IT Expenses,169404
2024,1,10,Marketing,391625
2024,1,10,Office Costs,134529
2024,1,10,Depreciation,269395
2024,1,10,Professional Services,366252
2024,2,1,Gross Written Premium,163099
2024,2,1,Net Earned Premium,102382
2024,2,1,Reinsurance Recoveries,14583
2024,2,1,Investment Income,55387
2024,2,1,Commission Income,290248
2024,2,1,Claims Paid,17224
2024,2,1,Claims Incurred,327768
2024,2,1,Loss Adjustment Expenses,371464
2024,2,1,Staff Costs,232444
2024,2,1,IT Expenses,345716
2024,2,1,Marketing,352613
2024,2,1,Office Costs,345072
2024,2,1,Depreciation,271285
2024,2,1,Professional Services,159422
2024,2,2,Gross Written Premium,338015
2024,2,2,Net Earned Premium,141149
2024,2,2,Reinsurance Recoveries,51015
2024,2,2,Investment Income,176929
2024,2,2,Commission Income,237268
2024,2,2,Claims Paid,195912
2024,2,2,Claims Incurred,327046
2024,2,2,Loss Adjustment Expenses,10577
2024,2,2,Staff Costs,287146
2024,2,2,IT Expenses,55711
2024,2,2,Marketing,44451
2024,2,2,Office Costs,185175
2024,2,2,Depreciation,39831
2024,2,2,Professional Services,254402
2024,2,3,Gross Written Premium,236376
2024,2,3,Net Earned Premium,363642
2024,2,3,Reinsurance Recoveries,396093
2024,2,3,Investment Income,249942
2024,2,3,Commission Income,100119
2024,2,3,Claims Paid,333974
2024,2,3,Claims Incurred,347776
2024,2,3,Loss Adjustment Expenses,303977
2024,2,3,Staff Costs,248466
2024,2,3,IT Expenses,228936
2024,2,3,Marketing,291542
2024,2,3,Office Costs,66554
2024,2,3,Depreciation,55755
2024,2,3,Professional Services,158412
2024,2,4,Gross Written Premium,332138
2024,2,4,Net Earned Premium,68884
2024,2,4,Reinsurance Recoveries,351505
2024,2,4,Investment Income,22482
2024,2,4,Commission Income,59225
2024,2,4,Claims Paid,194921
2024,2,4,Claims Incurred,79854
2024,2,4,Loss Adjustment Expenses,46256
2024,2,4,Staff Costs,245617
2024,2,4,IT Expenses,113721
2024,2,4,Marketing,86110
2024,2,4,Office Costs,118606
2024,2,4,Depreciation,19650
2024,2,4,Professional Services,182190
2024,2,5,Gross Written Premium,33930
2024,2,5,Net Earned Premium,221779
2024,2,5,Reinsurance Recoveries,265102
2024,2,5,Investment Income,367544
2024,2,5,Commission Income,278945
2024,2,5,Claims Paid,56360
2024,2,5,Claims Incurred,355052
2024,2,5,Loss Adjustment Expenses,152631
2024,2,5,Staff Costs,299478
2024,2,5,IT Expenses,241545
2024,2,5,Marketing,18288
2024,2,5,Office Costs,158470
2024,2,5,Depreciation,212302
2024,2,5,Professional Services,279335
2024,2,6,Gross Written Premium,285195
2024,2,6,Net Earned Premium,66715
2024,2,6,Reinsurance Recoveries,15737
2024,2,6,Investment Income,70140
2024,2,6,Commission Income,161323
2024,2,6,Claims Paid,187047
2024,2,6,Claims Incurred,272291
2024,2,6,Loss Adjustment Expenses,55508
2024,2,6,Staff Costs,319368
2024,2,6,IT Expenses,286787
2024,2,6,Marketing,306111
2024,2,6,Office Costs,108535
2024,2,6,Depreciation,307877
2024,2,6,Professional Services,301952
2024,2,7,Gross Written Premium,203360
2024,2,7,Net Earned Premium,63959
2024,2,7,Reinsurance Recoveries,335322
2024,2,7,Investment Income,203208
2024,2,7,Commission Income,196812
2024,2,7,Claims Paid,117255
2024,2,7,Claims Incurred,91322
2024,2,7,Loss Adjustment Expenses,311709
2024,2,7,Staff Costs,6132
2024,2,7,IT Expenses,174331
2024,2,7,Marketing,232684
2024,2,7,Office Costs,330812
2024,2,7,Depreciation,264427
2024,2,7,Professional Services,113835
2024,2,8,Gross Written Premium,147003
2024,2,8,Net Earned Premium,263228
2024,2,8,Reinsurance Recoveries,78169
2024,2,8,Investment Income,265529
2024,2,8,Commission Income,258608
2024,2,8,Claims Paid,239385
2024,2,8,Claims Incurred,194973
2024,2,8,Loss Adjustment Expenses,105417
2024,2,8,Staff Costs,6044
2024,2,8,IT Expenses,182763
2024,2,8,Marketing,236807
2024,2,8,Office Costs,29363
2024,2,8,Depreciation,313838
2024,2,8,Professional Services,399798
2024,2,9,Gross Written Premium,288445
2024,2,9,Net Earned Premium,341473
2024,2,9,Reinsurance Recoveries,6620
2024,2,9,Investment Income,329368
2024,2,9,Commission Income,100419
2024,2,9,Claims Paid,173606
2024,2,9,Claims Incurred,387194
2024,2,9,Loss Adjustment Expenses,207701
2024,2,9,Staff Costs,323000
2024,2,9,IT Expenses,185324
2024,2,9,Marketing,322953
2024,2,9,Office Costs,27259
2024,2,9,Depreciation,25655
2024,2,9,Professional Services,26602
2024,2,10,Gross Written Premium,353089
2024,2,10,Net Earned Premium,147182
2024,2,10,Reinsurance Recoveries,367990
2024,2,10,Investment Income,347962
2024,2,10,Commission Income,6537
2024,2,10,Claims Paid,261210
2024,2,10,Claims Incurred,182274
2024,2,10,Loss Adjustment Expenses,176236
2024,2,10,Staff Costs,393689
2024,2,10,IT Expenses,94743
2024,2,10,Marketing,91155
2024,2,10,Office Costs,387342
2024,2,10,Depreciation,94846
2024,2,10,Professional Services,239507
2024,3,1,Gross Written Premium,297706
2024,3,1,Net Earned Premium,295180
2024,3,1,Reinsurance Recoveries,196824
2024,3,1,Investment Income,341377
2024,3,1,Commission Income,88049
2024,3,1,Claims Paid,244647
2024,3,1,Claims Incurred,335825
2024,3,1,Loss Adjustment Expenses,294962
2024,3,1,Staff Costs,329676
2024,3,1,IT Expenses,324849
2024,3,1,Marketing,25104
2024,3,1,Office Costs,391480
2024,3,1,Depreciation,132904
2024,3,1,Professional Services,336747
2024,3,2,Gross Written Premium,107499
2024,3,2,Net Earned Premium,326169
2024,3,2,Reinsurance Recoveries,232336
2024,3,2,Investment Income,299461
2024,3,2,Commission Income,178084
2024,3,2,Claims Paid,372729
2024,3,2,Claims Incurred,157472
2024,3,2,Loss Adjustment Expenses,315414
2024,3,2,Staff Costs,208141
2024,3,2,IT Expenses,124415
2024,3,2,Marketing,199716
2024,3,2,Office Costs,85206
2024,3,2,Depreciation,336612
2024,3,2,Professional Services,195545
2024,3,3,Gross Written Premium,28723
2024,3,3,Net Earned Premium,327790
2024,3,3,Reinsurance Recoveries,202327
2024,3,3,Investment Income,5074
2024,3,3,Commission Income,260245
2024,3,3,Claims Paid,293642
2024,3,3,Claims Incurred,201594
2024,3,3,Loss Adjustment Expenses,101881
2024,3,3,Staff Costs,50929
2024,3,3,IT Expenses,128199
2024,3,3,Marketing,236525
2024,3,3,Office Costs,293172
2024,3,3,Depreciation,34545
2024,3,3,Professional Services,84569
2024,3,4,Gross Written Premium,36673
2024,3,4,Net Earned Premium,369655
2024,3,4,Reinsurance Recoveries,360288
2024,3,4,Investment Income,331968
2024,3,4,Commission Income,28525
2024,3,4,Claims Paid,62804
2024,3,4,Claims Incurred,151115
2024,3,4,Loss Adjustment Expenses,46846
2024,3,4,Staff Costs,82261
2024,3,4,IT Expenses,238312
2024,3,4,Marketing,189100
2024,3,4,Office Costs,296627
2024,3,4,Depreciation,12265
2024,3,4,Professional Services,289907
2024,3,5,Gross Written Premium,211724
2024,3,5,Net Earned Premium,20733
2024,3,5,Reinsurance Recoveries,379340
2024,3,5,Investment Income,96038
2024,3,5,Commission Income,304564
2024,3,5,Claims Paid,145319
2024,3,5,Claims Incurred,26058
2024,3,5,Loss Adjustment Expenses,251301
2024,3,5,Staff Costs,302073
2024,3,5,IT Expenses,167434
2024,3,5,Marketing,91489
2024,3,5,Office Costs,89664
2024,3,5,Depreciation,183428
2024,3,5,Professional Services,82597
2024,3,6,Gross Written Premium,273185
2024,3,6,Net Earned Premium,83209
2024,3,6,Reinsurance Recoveries,263109
2024,3,6,Investment Income,197941
2024,3,6,Commission Income,157131
2024,3,6,Claims Paid,104864
2024,3,6,Claims Incurred,153620
2024,3,6,Loss Adjustment Expenses,171562
2024,3,6,Staff Costs,212158
2024,3,6,IT Expenses,120158
2024,3,6,Marketing,6468
2024,3,6,Office Costs,291453
2024,3,6,Depreciation,77255
2024,3,6,Professional Services,263078
2024,3,7,Gross Written Premium,349043
2024,3,7,Net Earned Premium,33718
2024,3,7,Reinsurance Recoveries,230409
2024,3,7,Investment Income,244967
2024,3,7,Commission Income,173913
2024,3,7,Claims Paid,219637
2024,3,7,Claims Incurred,373697
2024,3,7,Loss Adjustment Expenses,317425
2024,3,7,Staff Costs,380595
2024,3,7,IT Expenses,252113
2024,3,7,Marketing,267911
2024,3,7,Office Costs,63026
2024,3,7,Depreciation,385286
2024,3,7,Professional Services,47968
2024,3,8,Gross Written Premium,176169
2024,3,8,Net Earned Premium,150693
2024,3,8,Reinsurance Recoveries,81870
2024,3,8,Investment Income,23174
2024,3,8,Commission Income,391501
2024,3,8,Claims Paid,366333
2024,3,8,Claims Incurred,45502
2024,3,8,Loss Adjustment Expenses,303818
2024,3,8,Staff Costs,42260
2024,3,8,IT Expenses,203681
2024,3,8,Marketing,185536
2024,3,8,Office Costs,76805
2024,3,8,Depreciation,200991
2024,3,8,Professional Services,264636
2024,3,9,Gross Written Premium,190541
2024,3,9,Net Earned Premium,22194
2024,3,9,Reinsurance Recoveries,162883
2024,3,9,Investment Income,339521
2024,3,9,Commission Income,135864
2024,3,9,Claims Paid,48723
2024,3,9,Claims Incurred,236408
2024,3,9,Loss Adjustment Expenses,247113
2024,3,9,Staff Costs,81298
2024,3,9,IT Expenses,64238
2024,3,9,Marketing,264425
2024,3,9,Office Costs,110433
2024,3,9,Depreciation,112092
2024,3,9,Professional Services,269291
2024,3,10,Gross Written Premium,234991
2024,3,10,Net Earned Premium,305589
2024,3,10,Reinsurance Recoveries,189875
2024,3,10,Investment Income,197180
2024,3,10,Commission Income,111170
2024,3,10,Claims Paid,352761
2024,3,10,Claims Incurred,218482
2024,3,10,Loss Adjustment Expenses,320646
2024,3,10,Staff Costs,122116
2024,3,10,IT Expenses,304899
2024,3,10,Marketing,144805
2024,3,10,Office Costs,276623
2024,3,10,Depreciation,80361
2024,3,10,Professional Services,157376
2024,4,1,Gross Written Premium,129232
2024,4,1,Net Earned Premium,372730
2024,4,1,Reinsurance Recoveries,86171
2024,4,1,Investment Income,381295
2024,4,1,Commission Income,91296
2024,4,1,Claims Paid,145562
2024,4,1,Claims Incurred,157324
2024,4,1,Loss Adjustment Expenses,142934
2024,4,1,Staff Costs,246535
2024,4,1,IT Expenses,337103
2024,4,1,Marketing,323166
2024,4,1,Office Costs,263970
2024,4,1,Depreciation,329135
2024,4,1,Professional Services,176999
2024,4,2,Gross Written Premium,236449
2024,4,2,Net Earned Premium,316997
2024,4,2,Reinsurance Recoveries,36826
2024,4,2,Investment Income,310023
2024,4,2,Commission Income,193337
2024,4,2,Claims Paid,77361
2024,4,2,Claims Incurred,245028
2024,4,2,Loss Adjustment Expenses,345134
2024,4,2,Staff Costs,356931
2024,4,2,IT Expenses,222256
2024,4,2,Marketing,45736
2024,4,2,Office Costs,291674
2024,4,2,Depreciation,214124
2024,4,2,Professional Services,183130
2024,4,3,Gross Written Premium,111080
2024,4,3,Net Earned Premium,341399
2024,4,3,Reinsurance Recoveries,140958
2024,4,3,Investment Income,393742
2024,4,3,Commission Income,229793
2024,4,3,Claims Paid,123623
2024,4,3,Claims Incurred,304531
2024,4,3,Loss Adjustment Expenses,157647
2024,4,3,Staff Costs,117260
2024,4,3,IT Expenses,171862
2024,4,3,Marketing,298132
2024,4,3,Office Costs,343592
2024,4,3,Depreciation,380574
2024,4,3,Professional Services,223976
2024,4,4,Gross Written Premium,146041
2024,4,4,Net Earned Premium,279548
2024,4,4,Reinsurance Recoveries,246356
2024,4,4,Investment Income,175534
2024,4,4,Commission Income,286504
2024,4,4,Claims Paid,352801
2024,4,4,Claims Incurred,201544
2024,4,4,Loss Adjustment Expenses,251512
2024,4,4,Staff Costs,245037
2024,4,4,IT Expenses,39160
2024,4,4,Marketing,273933
2024,4,4,Office Costs,163253
2024,4,4,Depreciation,150457
2024,4,4,Professional Services,349741
2024,4,5,Gross Written Premium,70641
2024,4,5,Net Earned Premium,311391
2024,4,5,Reinsurance Recoveries,91673
2024,4,5,Investment Income,236322
2024,4,5,Commission Income,272688
2024,4,5,Claims Paid,251855
2024,4,5,Claims Incurred,241361
2024,4,5,Loss Adjustment Expenses,68248
2024,4,5,Staff Costs,301694
2024,4,5,IT Expenses,320837
2024,4,5,Marketing,396068
2024,4,5,Office Costs,207821
2024,4,5,Depreciation,260949
2024,4,5,Professional Services,347165
2024,4,6,Gross Written Premium,282749
2024,4,6,Net Earned Premium,55713
2024,4,6,Reinsurance Recoveries,342547
2024,4,6,Investment Income,325610
2024,4,6,Commission Income,8981
2024,4,6,Claims Paid,382775
2024,4,6,Claims Incurred,386382
2024,4,6,Loss Adjustment Expenses,100335
2024,4,6,Staff Costs,112441
2024,4,6,IT Expenses,21984
2024,4,6,Marketing,130580
2024,4,6,Office Costs,378460
2024,4,6,Depreciation,137596
2024,4,6,Professional Services,123454
2024,4,7,Gross Written Premium,54402
2024,4,7,Net Earned Premium,96656
2024,4,7,Reinsurance Recoveries,70614
2024,4,7,Investment Income,171963
2024,4,7,Commission Income,358153
2024,4,7,Claims Paid,312980
2024,4,7,Claims Incurred,263789
2024,4,7,Loss Adjustment Expenses,136049
2024,4,7,Staff Costs,343551
2024,4,7,IT Expenses,274754
2024,4,7,Marketing,114381
2024,4,7,Office Costs,20791
2024,4,7,Depreciation,63047
2024,4,7,Professional Services,239898
2024,4,8,Gross Written Premium,155737
2024,4,8,Net Earned Premium,75246
2024,4,8,Reinsurance Recoveries,201936
2024,4,8,Investment Income,239955
2024,4,8,Commission Income,353292
2024,4,8,Claims Paid,50890
2024,4,8,Claims Incurred,37888
2024,4,8,Loss Adjustment Expenses,142821
2024,4,8,Staff Costs,51531
2024,4,8,IT Expenses,382796
2024,4,8,Marketing,287752
2024,4,8,Office Costs,348130
2024,4,8,Depreciation,351140
2024,4,8,Professional Services,61017
2024,4,9,Gross Written Premium,62676
2024,4,9,Net Earned Premium,16560
2024,4,9,Reinsurance Recoveries,55468
2024,4,9,Investment Income,168535
2024,4,9,Commission Income,300267
2024,4,9,Claims Paid,99346
2024,4,9,Claims Incurred,145790
2024,4,9,Loss Adjustment Expenses,198709
2024,4,9,Staff Costs,267172
2024,4,9,IT Expenses,52599
2024,4,9,Marketing,153469
2024,4,9,Office Costs,245270
2024,4,9,Depreciation,50406
2024,4,9,Professional Services,314801
2024,4,10,Gross Written Premium,72560
2024,4,10,Net Earned Premium,109143
2024,4,10,Reinsurance Recoveries,149575
2024,4,10,Investment Income,59943
2024,4,10,Commission Income,80839
2024,4,10,Claims Paid,87674
2024,4,10,Claims Incurred,30345
2024,4,10,Loss Adjustment Expenses,254495
2024,4,10,Staff Costs,55390
2024,4,10,IT Expenses,231113
2024,4,10,Marketing,326701
2024,4,10,Office Costs,6906
2024,4,10,Depreciation,12961
2024,4,10,Professional Services,162212
2024,5,1,Gross Written Premium,386433
2024,5,1,Net Earned Premium,194773
2024,5,1,Reinsurance Recoveries,344711
2024,5,1,Investment Income,347808
2024,5,1,Commission Income,86199
2024,5,1,Claims Paid,265928
2024,5,1,Claims Incurred,104764
2024,5,1,Loss Adjustment Expenses,127357
2024,5,1,Staff Costs,347873
2024,5,1,IT Expenses,317712
2024,5,1,Marketing,376493
2024,5,1,Office Costs,340446
2024,5,1,Depreciation,99968
2024,5,1,Professional Services,165576
2024,5,2,Gross Written Premium,383260
2024,5,2,Net Earned Premium,304290
2024,5,2,Reinsurance Recoveries,45297
2024,5,2,Investment Income,91394
2024,5,2,Commission Income,394317
2024,5,2,Claims Paid,393086
2024,5,2,Claims Incurred,21939
2024,5,2,Loss Adjustment Expenses,311604
2024,5,2,Staff Costs,204294
2024,5,2,IT Expenses,67119
2024,5,2,Marketing,171393
2024,5,2,Office Costs,399995
2024,5,2,Depreciation,149258
2024,5,2,Professional Services,223827
2024,5,3,Gross Written Premium,272201
2024,5,3,Net Earned Premium,154805
2024,5,3,Reinsurance Recoveries,286301
2024,5,3,Investment Income,302174
2024,5,3,Commission Income,155685
2024,5,3,Claims Paid,113612
2024,5,3,Claims Incurred,382224
2024,5,3,Loss Adjustment Expenses,350172
